name,lga,state_id,state,postcode,latitude,longitude,map,type,id
Rippleside,Greater Geelong,VIC,Victoria,3215,-38.12572,144.35530,7721,Suburb,838ae6a75c49197bb55e66f4df36a2c7
Ripponlea,Port Phillip,VIC,Victoria,3185,-37.87790,144.99552,7822,Suburb,dea02bdbbe500add221013830102a878
Risdon,Clarence,TAS,Tasmania,7015,-42.82149,147.31766,8312,Suburb,f96c6a592e1cb28eb5fa83c022636915
Risdon Park,Port Pirie City and Dists,SA,South Australia,5540,-33.19661,137.97245,6431,Suburb,87ca67867c949263a30920bd73a05910
Risdon Park South,Port Pirie City and Dists,SA,South Australia,5540,-33.21645,137.97595,6431,Suburb,0ba67aa65a1c2e56ccb27a21c76314f9
Risdon Vale,Clarence,TAS,Tasmania,7016,-42.81000,147.34000,8312,Suburb,d716a901e62eed6fedf2e14d4de31665
Rita Island,Burdekin,QLD,Queensland,4807,-19.63206,147.53471,8458,Locality,ed501872343e2669caad87d143187d16
Riverglades,Murray Bridge,SA,South Australia,5253,-35.10150,139.30244,6727,Locality,ff84d8f4b3c27c812ad6dace8fb473bf
Riverglen,Murray Bridge,SA,South Australia,5253,-35.17001,139.30849,6727,Locality,ba64f93abb4ca6d7c0599d803b18903f
River Heads,Fraser Coast,QLD,Queensland,4655,-25.41447,152.91175,9447,Town,ed1c8dcf5e503998f5684282bf797249
Riverhills,Brisbane,QLD,Queensland,4074,-27.56146,152.90939,9442,Suburb,87f4cbc5e3660507cc91eee7a3194478
Riverlea,Mid-Western Regional,NSW,New South Wales,2850,-32.68180,149.72620,8832,Locality,ddd7b85c0ca25221da509c571fa917fc
Riverleigh,North Burnett,QLD,Queensland,4626,-25.58445,151.22333,9146,Locality,c7dbe95889a7d39febe4fc0223b8fb6b
River Ranch,Gladstone,QLD,Queensland,4680,-23.97583,151.15750,9150,Locality,aba765722a3f350caa02f89e45048b2c
Riverside,Port Macquarie-Hastings,NSW,New South Wales,2444,-31.39850,152.86790,9435,Locality,7a1744a953572e284ee62b43f3096e41
Riverside,Horsham,VIC,Victoria,3401,-36.72330,142.24403,7324,Locality,47492bc7e1f87866eea959d7d6025bdf
Riverside,West Tamar,TAS,Tasmania,7250,-41.42000,147.10001,8315,Suburb,432a8caca0cb5c836efb2357ba647802
Riverslea,Wellington,VIC,Victoria,3859,-38.00673,146.94461,8221,Locality,e5bf5225ba8c0a8f5e5800e5590e6400
Riversleigh,Murweh,QLD,Queensland,4468,-26.81222,146.48805,8144,Locality,dbff1806f1b9f47f9c9ff1197cbdfce7
Riverstone,Blacktown,NSW,New South Wales,2765,-33.68180,150.86790,9030,Suburb,735237d7aed302cc5e52c532e5467e08
Riverton,Canning,WA,Western Australia,6148,-32.03489,115.89450,2033,Suburb,b005a7d136067743fd23fb52dfdd77b7
Riverton,Goondiwindi,QLD,Queensland,4385,-29.06472,151.46306,9139,Locality,3867af6520f6259c310f3e32730a9ed4
Riverton,Clare and Gilbert Valleys,SA,South Australia,5412,-34.15507,138.74818,6629,Town,42ec0ba5a6d69cd95cc5054170793358
Rivertree,Tenterfield,NSW,New South Wales,2372,-28.62930,152.30510,9340,Locality,025fb43e49ae8311ed3ac4a75613f9f1
Rivervale,Belmont,WA,Western Australia,6103,-31.96128,115.91680,2034,Suburb,81d64bf858e387fe0d816e7831bd1e5a
Riverview,Lane Cove,NSW,New South Wales,2066,-33.82320,151.16100,9130,Suburb,be4ea2e1322d959bccae16d3933d2cb3
Riverview,Ipswich,QLD,Queensland,4303,-27.59278,152.84749,9442,Suburb,f495aae13414d2acd84a019e3a50d266
Riverview,Gwydir,NSW,New South Wales,2404,-29.87570,150.76260,9038,Locality,1c291a9bfa4aee819ea2872de190833d
Riverwood,Canterbury,NSW,New South Wales,2210,-33.94730,151.05300,9130,Suburb,d1d7f39f1dbf7276c43679b14536f267
Rivett,Unincorporated,ACT,Australian Capital Territory,2611,-35.34709,149.03792,8727,Suburb,b96234a6c83e9332dc7856fcbb2169cb
Rixs Creek,Singleton,NSW,New South Wales,2330,-32.53180,151.13460,9132,Locality,1bce70ab0dd740e495283cf9f6afbdb3
Roadvale,Scenic Rim,QLD,Queensland,4310,-27.92056,152.70277,9442,Locality,2afa782e9699951df5d569e76980325e
Robe,Robe,SA,South Australia,5276,-37.16266,139.75642,6823,Town,b0b30109f6717185f584d62eeb017432
Robertson,Brisbane,QLD,Queensland,4109,-27.56667,153.05640,9542,Suburb,70008b1ead5c9f52f9bd5064f1c518dd
Robertson,Wingecarribee,NSW,New South Wales,2577,-34.58742,150.59116,9028,Town,e42e0ffd8d9a06c79132dc359d041120
Robertsons Beach,Wellington,VIC,Victoria,3971,-38.65396,146.72859,8220,Locality,f14c5b7002f989998afdabcdcf0ecbbc
Robertstown,Goyder,SA,South Australia,5381,-33.98993,139.08026,6730,Locality,e833cd721a46b6195a77258992852e26
Robigana,West Tamar,TAS,Tasmania,7275,-41.25000,146.94000,8215,Locality,0a484d8cc1fdcbbcc7a2e9baef3ad30d
Robina,Gold Coast,QLD,Queensland,4226,-28.07084,153.39500,9541,Suburb,46abe7c0783b1c5b8b5a6e06899c31b7
Robin Hill,Bathurst Regional,NSW,New South Wales,2795,-33.43180,149.53460,8831,Suburb,30c389343d3ece71ec0727b524a8b7d6
Robinson,Albany,WA,Western Australia,6330,-35.03129,117.83460,2427,Suburb,fee6c362a512bf5f62bf25e9c792c470
Robinson River,Roper Gulf,NT,Northern Territory,0852,-16.75950,136.98320,6264,Locality,3d9fbf00a84a0aa13b8bc878d296df16
Robinvale,Swan Hill,VIC,Victoria,3549,-34.58356,142.77228,7428,Town,16e623e7717728187b24ca47b292d89e
Robinvale Irrigation District Section B,Swan Hill,VIC,Victoria,3549,-34.61196,142.78940,7428,Locality,c422184b462e622ceac5e9adcadb326f
Robinvale Irrigation District Section C,Swan Hill,VIC,Victoria,3549,-34.61966,142.73222,7428,Locality,19276aa12d0c288177e139d45b515d8b
Robinvale Irrigation District Section D,Swan Hill,VIC,Victoria,3549,-34.63941,142.75628,7428,Locality,447b9ab97e24bda68e7d392cbd3c597a
Robinvale Irrigation District Section E,Swan Hill,VIC,Victoria,3549,-34.66455,142.75958,7428,Locality,c00cb4eeb56a6e7d312fe533843f813f
Rob Roy,Inverell,NSW,New South Wales,2360,-29.71270,151.00400,9138,Locality,135d2c2cf0c3b78e752bf7dac7909fe7
Roche Creek,Western Downs,QLD,Queensland,4419,-26.05972,150.14222,8945,Locality,49ffa5891cdcce030dbb4a6c29275bb7
Rochedale,Brisbane,QLD,Queensland,4123,-27.57056,153.12418,9542,Suburb,353dc396fc6b6b8bc36272038838e8f6
Rochedale South,Logan,QLD,Queensland,4123,-27.59917,153.12973,9542,Suburb,62050e86e3b7c540ad6328f79fd773a9
Rocherlea,Launceston,TAS,Tasmania,7248,-41.37000,147.13000,8315,Suburb,e1a6f34b6674f2ec14460416a90b241e
Roches Beach,Clarence,TAS,Tasmania,7170,-42.88000,147.49001,8312,Suburb,ce888b1ed5f115a6f8f7bb0c9854a1b6
Rochester,Campaspe,VIC,Victoria,3561,-36.36352,144.70078,7825,Town,3a4924344becaa3fbb563f010fcc2fd2
Rochester,Wakefield,SA,South Australia,5464,-33.69523,138.48526,6530,Locality,5b9acb925503e7493b534aab6db1fa08
Rochford,Macedon Ranges,VIC,Victoria,3442,-37.31009,144.66523,7823,Locality,de486fb21960b74db3c8dee7b66cc54c
Rockbank,Melton,VIC,Victoria,3335,-37.73437,144.67155,7822,Town,d07891a1cbb8797da77d03443233f410
Rockdale,Rockdale,NSW,New South Wales,2216,-33.95680,151.14290,9130,Suburb,6ad74f2c4cfcbc4497fb0b0fde77463f
Rock Flat,Cooma-Monaro,NSW,New South Wales,2630,-36.34850,149.20120,8725,Locality,d9f9c06a2fe6f8fe9a3d6270e19b3d55
Rock Forest,Bathurst Regional,NSW,New South Wales,2795,-33.34020,149.36790,8731,Locality,18f4bb9f8047724af8684bfb4bed7b9b
Rockhampton,Rockhampton,QLD,Queensland,4700,-23.38169,150.51602,9051,City,afd242fc5f4832864135630d79887956
Rockingham,Cassowary Coast,QLD,Queensland,4854,-18.01040,145.99027,8061,Town,80ca2a0fe730098259155d4937f81e62
Rockingham,Rockingham,WA,Western Australia,6168,-32.27682,115.72978,2033,City,3fda7376d7cf772eaac0f5a84790cdc5
Rocklands,Southern Grampians,VIC,Victoria,3314,-37.27442,142.04617,7323,Locality,5da0e89cae30febfd8bd1ad1b31510ac
Rocklea,Brisbane,QLD,Queensland,4106,-27.55250,153.00278,9542,Suburb,3c9d79349472608e59b3980a447b07a0
Rocklea,Ashburton,WA,Western Australia,6751,-23.00868,117.58580,2451,Locality,6274ba382a29dfad4cc6a2aa407c2786
Rockleigh,Mid Murray,SA,South Australia,5254,-34.95137,139.08604,6728,Locality,a4983f63c8892b8ef0d0d560a376af53
Rockley,Bathurst Regional,NSW,New South Wales,2795,-33.68180,149.55120,8830,Locality,f35daa7b842991ee55a96c04d793694d
Rockley Mount,Bathurst Regional,NSW,New South Wales,2795,-33.55680,149.56790,8830,Locality,fef94a1b8c930cc1fd9ef7a5a7f33c1d
Rocklyn,Hepburn,VIC,Victoria,3364,-37.43537,144.05891,7723,Locality,97c539ebd0a6758c9d4400a434dc4552
Rockmount,Lockyer Valley,QLD,Queensland,4344,-27.67639,152.03639,9342,Locality,7f7d636e989fb39f294a61559dd96cab
Rocksberg,Moreton Bay,QLD,Queensland,4510,-27.11083,152.84694,9443,Locality,78e39c890cb2461c315eef803791b329
Rockside,Lockyer Valley,QLD,Queensland,4343,-27.70250,152.28473,9342,Locality,472ea2598bbfd02f8401a5c64e055beb
Rockton,Bombala,NSW,New South Wales,2632,-37.13180,149.31790,8723,Locality,54637ca6b3b87a33fe5144305f59817c
Rock Valley,Lismore,NSW,New South Wales,2480,-28.74850,153.16790,9540,Locality,dc194ca5696887e17fd6b8043cbec94d
Rockville,Toowoomba,QLD,Queensland,4350,-27.53583,151.93861,9242,Locality,1d7ac78af8231e9b3a335b9747d04a2a
Rockwell,Chapman Valley,WA,Western Australia,6532,-28.34597,114.92500,1841,Locality,d70d7a944f3d55a3fa98620b6fa3d8e4
Rocky Camp,Wattle Range,SA,South Australia,5280,-37.57883,140.40769,6922,Locality,a0c154396c2f135e765dee9922b7fd45
Rocky Cape,Circular Head,TAS,Tasmania,7321,-40.90000,145.48000,7916,Locality,f3c061caa5e7c83adca2a01a08b7061f
Rocky Creek,Gwydir,NSW,New South Wales,2347,-30.04850,150.28460,8937,Locality,032161a4f1bbba79a9cc94c7763fee29
Rocky Creek,Inverell,NSW,New South Wales,2361,-29.29850,151.39710,9139,Locality,95da8027002714b2d62296f7998b41b2
Rocky Creek,Toowoomba,QLD,Queensland,4357,-28.01667,151.35000,9141,Locality,e36e3f50bcc3fe45c3a671bc59d9c6e9
Rocky Glen,Warrumbungle Shire,NSW,New South Wales,2357,-31.11520,149.56790,8835,Locality,14d5203d60295d5178d1daed4f960fa3
Rocky Gully,Plantagenet,WA,Western Australia,6397,-34.51018,117.02650,2328,Locality,b6e906d093e5a07f7c8b17c389501941
Rocky Gully,Murray Bridge,SA,South Australia,5253,-35.11091,139.20179,6727,Locality,cf41a8e0d9eeb5b7400c34b356cf2ce1
Rocky Hall,Bega Valley,NSW,New South Wales,2550,-36.93180,149.50960,8824,Locality,e2e0e45c791f02902f607d7f0b7128d0
Rocky Hills,Glamorgan/Spring Bay,TAS,Tasmania,7190,-42.23000,148.00999,8513,Locality,b7f5bf2a5c0dac9a07d0b7e5165937ca
Rocky Plain,Snowy River,NSW,New South Wales,2628,-36.21520,148.66790,8625,Locality,a62cd3bfdd4f655bff9d8a278105e103
Rocky Plain,Goyder,SA,South Australia,5381,-34.03233,139.13498,6729,Locality,753cd29cee0ac56617b918943178604b
Rocky Point,Weipa,QLD,Queensland,4874,-12.61878,141.88557,7272,Locality,ba9c275dccf404ce86a73bbe1e4b09db
Rocky Point,Mid Murray,SA,South Australia,5238,-34.85494,139.44231,6728,Locality,976dc53199bd3febda65a18481c43234
Rocky Point,Cairns,QLD,Queensland,4873,-16.39000,145.41222,7965,Locality,508e6532436bb1a21f50c70d456659c9
Rocky Point,Ararat,VIC,Victoria,3377,-37.33596,142.85434,7423,Locality,99e2123e5273e189a9ff9f1ec87be1b0
Rocky Point,Wyong,NSW,New South Wales,2259,-33.29331,151.47081,9131,Suburb,5a1a848809fd1fff3627dc891aef8a7b
Rocky River,Tenterfield,NSW,New South Wales,2469,-29.09300,152.37240,9339,Locality,1aab155de47c00f9e984806ca539bcc7
Rocky River,Uralla,NSW,New South Wales,2358,-30.59680,151.46180,9136,Locality,993f06fb56445c37e68211d043e4c3ad
Rockyview,Rockhampton,QLD,Queensland,4701,-23.25500,150.52083,9051,Locality,e183fff55ad1269dbfe3e0095868a16d
Rodd Point,Canada Bay,NSW,New South Wales,2046,-33.86590,151.14410,9130,Suburb,eb973f4032f917ceefb6452eade35613
Rodds Bay,Gladstone,QLD,Queensland,4678,-24.09167,151.60001,9249,Locality,0c087386961cfc2a10289f54171c3206
Rodgers Creek,Southern Downs,QLD,Queensland,4352,-28.22528,151.83388,9241,Locality,5b81ae3f7ad126adbbdd6ab9b6beda1e
Roebourne,Roebourne,WA,Western Australia,6718,-20.77229,117.14648,2356,Town,71630be839bb3b2ad4056b4b6f449dee
Roebuck,Broome,WA,Western Australia,6725,-17.98861,122.61440,3462,Locality,fc4b21c01cf2850c1f73219767d1e40b
Roelands,Harvey,WA,Western Australia,6226,-33.28713,115.82650,2031,Locality,1ce6549fb1010a36a6d3cf638fddff95
Roger River,Circular Head,TAS,Tasmania,7330,-41.00000,145.06000,7915,Locality,5e8ee93f92506a743d49ea870028202a
Rogues Point,Yorke Peninsula,SA,South Australia,5571,-34.49669,137.89470,6429,Locality,1ea7c0785f40c5e2257b47aa10757618
Rokeby,Clarence,TAS,Tasmania,7019,-42.90000,147.44000,8312,Suburb,8b2bd019e99f5c8e18374a08437cee54
Rokeby,Baw Baw,VIC,Victoria,3821,-38.06857,145.92940,8021,Locality,3a2301ea72c7b5446519c96583c2a88a
Rokewood,Golden Plains,VIC,Victoria,3330,-37.92637,143.74935,7622,Locality,b6e816c06e8a2f6a50dddc32e31bb7b1
Rokewood Junction,Golden Plains,VIC,Victoria,3330,-37.85123,143.69003,7622,Locality,8c35b87d2eba551e85609c5d1096b745
Roland,Kentish,TAS,Tasmania,7306,-41.40000,146.23000,8115,Locality,77447147fbbb4ab29c3452fb017c99f6
Roleystone,Armadale,WA,Western Australia,6111,-32.11295,116.07400,2133,Suburb,ce311ade9eabef9a03448c5f4c91dd41
Rollands Plains,Port Macquarie-Hastings,NSW,New South Wales,2441,-31.28180,152.68460,9435,Locality,8952bba838ebbac3dbaf90a69bf51708
Rolleston,Central Highlands,QLD,Queensland,4702,-24.46315,148.62361,8649,Town,df54e458f1f7dd3a6bc9a08a889dfb64
Rolling Hills,Tea Tree Gully,SA,South Australia,5127,-34.79954,138.68887,6628,Suburb,e08b559233750efb49f18184c013eacc
Rollingstone,Townsville,QLD,Queensland,4816,-19.04429,146.39111,8159,Town,a1da23f3af3cbd6d6d899e4a06f83f65
Roma,Maranoa,QLD,Queensland,4455,-26.57184,148.79093,8644,Town,90dae3a50c67c66bfe8e590f89bbcb95
Romaine,Burnie,TAS,Tasmania,7320,-41.07000,145.89000,8015,Locality,026cb6e96e4e1c1ccffa56f4130d0e0c
Romsey,Macedon Ranges,VIC,Victoria,3434,-37.35075,144.74300,7823,Town,ce7587473b368b5172c6ba816bda8c74
Rookhurst,Gloucester,NSW,New South Wales,2422,-31.89850,151.88460,9234,Locality,ec50241faee789822ba93ab7338ba8bd
Rookwood,Tablelands,QLD,Queensland,4871,-17.03167,144.22028,7763,Locality,6d7fbe577d66681c759fd96a733f2455
Rookwood,Auburn,NSW,New South Wales,2141,-33.86930,151.05540,9130,Suburb,18af728bd5fecacffcfceea37ebd2780
Rooty Hill,Blacktown,NSW,New South Wales,2766,-33.77350,150.84290,9030,Suburb,93e91b85f58038c62d3ebf36f5117165
Ropeley,Lockyer Valley,QLD,Queensland,4343,-27.65639,152.26389,9342,Locality,4c3d3d046e1076520dbcc4d236975f69
Ropers Road,Warrumbungle Shire,NSW,New South Wales,2357,-31.54850,149.51790,8834,Locality,16e3d64fb9f89581d0037fce6bf4bd02
Rosa Brook,Augusta-Margaret River,WA,Western Australia,6285,-33.94242,115.19740,1930,Locality,cdd8a451856b7292739340f79cd306cb
Rosa Glen,Augusta-Margaret River,WA,Western Australia,6285,-33.99576,115.20210,1930,Locality,c65688c1a446c8840f7f80310aebf921
Rosalie Plains,Toowoomba,QLD,Queensland,4352,-27.22278,151.71500,9243,Locality,12d0b60a79cae5ab2bda7de4be90c087
Rosanna,Banyule,VIC,Victoria,3084,-37.73984,145.07082,7922,Suburb,44b566a29acdb38776e1ec91a365368a
Rosebank,Lismore,NSW,New South Wales,2480,-28.66520,153.40120,9540,Locality,6c848a64b5aa4e049d9c8402fb0a0162
Rose Bay,Woollahra,NSW,New South Wales,2029,-33.87350,151.26790,9130,Suburb,937d1bb313eafbb0969934423983434b
Rose Bay,Clarence,TAS,Tasmania,7015,-42.85000,147.35001,8312,Suburb,e686f6408cd7fb41b8d83f08f405e643
Roseberg,Cowra,NSW,New South Wales,2808,-33.85070,149.05570,8730,Locality,c373ac3dedfe18997f686aaed1cc3a4b
Roseberry,Kyogle,NSW,New South Wales,2474,-28.48880,152.90900,9441,Locality,87d070b1c848a2c9b5b679c0c40a5c7f
Roseberry Creek,Kyogle,NSW,New South Wales,2474,-28.47410,152.83370,9441,Locality,608f332fe4f4c6a0d14047bbdc7c0705
Rosebery,Yarriambiack,VIC,Victoria,3395,-35.83353,142.42153,7326,Locality,a40141526ee6e7c3c7d6384fb9cc8384
Rosebery,West Coast,TAS,Tasmania,7470,-41.77941,145.53825,8014,Town,e01e5b28ab7111937e8277cb9066878f
Rosebery,Palmerston,NT,Northern Territory,0832,-12.50830,130.99130,5072,Suburb,c9dbc2cf3055fb1db2fed35d85acdb25
Rosebery,Botany Bay,NSW,New South Wales,2018,-33.92350,151.20120,9130,Suburb,d7a9adbaac2969c1e0986bd05468e55a
Rosebrook,Moyne,VIC,Victoria,3285,-38.34535,142.27056,7321,Locality,29f05a92324cffa84bac216ce8d99d58
Rosebrook,Maitland,NSW,New South Wales,2320,-32.64850,151.50120,9232,Suburb,18b429f48b35102f17c90ea1da0b8f5b
Rosebud,Mornington Peninsula,VIC,Victoria,3939,-38.37111,144.91533,7821,Suburb,bd3a5c8afef03a59fbb5288551304def
Rosebud West,Mornington Peninsula,VIC,Victoria,3940,-38.37289,144.87349,7821,Suburb,42f3db57fdd25d0e577aef051015a578
Rosedale,Gladstone,QLD,Queensland,4674,-24.62870,151.91411,9248,Town,4a97687a0cf9526e483981749e32a897
Rosedale,Light,SA,South Australia,5371,-34.55533,138.85021,6628,Locality,2ea707df184b2be38f1931bada228979
Rosedale,Eurobodalla,NSW,New South Wales,2536,-35.81520,150.21790,8926,Locality,e891c5c95420415df32c25eef0426cd7
Rosedale,Wellington,VIC,Victoria,3847,-38.15452,146.78860,8221,Town,6bdec9ff7f12bff3ae4041a1e1bdfb13
Rosegarland,Derwent Valley,TAS,Tasmania,7140,-42.69000,146.94000,8212,Locality,37f5feb801e67d77a01424503433e515
Rosehill,Parramatta,NSW,New South Wales,2142,-33.82660,151.03060,9130,Suburb,127f7c5e7265eb7ca4861e561572346b
Rosehill,Southern Downs,QLD,Queensland,4370,-28.18361,151.99556,9241,Locality,fbd23860924da13c40f48f1ab5693204
Rose Hill,Parramatta,NSW,New South Wales,2150,-33.81520,151.00120,9130,Town,0f9e2ab61923c6489fa57813423f45db
Rose Hill,Torres,QLD,Queensland,4875,-10.56989,142.22500,7376,Town,f296e58792d07f26bb5f91b27c01083b
Roselands,Canterbury,NSW,New South Wales,2196,-33.93180,151.06790,9130,Suburb,e34722944ad620769118eae17535d8ae
Rosella,Mackay,QLD,Queensland,4740,-21.24250,149.14528,8755,Locality,007baf91fc9fc441da8041535b06aaad
Rosemeadow,Campbelltown,NSW,New South Wales,2560,-34.10680,150.79290,9029,Suburb,78d709c9589c4edd67792f7fdd6be9e2
Rosemeath,Bombala,NSW,New South Wales,2632,-36.94850,149.23460,8724,Locality,eb718499d301ff41d6dbb9e38c73d431
Rosemount,Sunshine Coast,QLD,Queensland,4560,-26.62333,153.00111,9544,Locality,373e669678efb51f68438f3286f548d3
Roseneath,Townsville,QLD,Queensland,4811,-19.35667,146.82388,8259,Suburb,9e3ee2c1cb40c5c2c199b5aa145a2906
Rosenthal Heights,Southern Downs,QLD,Queensland,4370,-28.25333,151.96999,9241,Locality,6a1d874b2b109d0972c9c53fafe0ea9c
Rose Park,Burnside,SA,South Australia,5067,-34.93072,138.62798,6628,Suburb,d38621832886f8357e890a5b32297abe
Rose River,Wangaratta,VIC,Victoria,3678,-36.91811,146.58223,8224,Locality,0a0d362452d56c32943a461bf6a5784f
Roses Gap,Northern Grampians,VIC,Victoria,3381,-36.97424,142.45601,7324,Locality,701033b404708604b5baee20cc03ec94
Rosetown,Kingston,SA,South Australia,5275,-36.81981,139.85683,6824,Locality,d01b17a6440dcd2abfc9a284da3f32c4
Rosetta,Glenorchy,TAS,Tasmania,7010,-42.82000,147.25000,8312,Suburb,5c9b5bf09b416088c551712b401cc199
Rosevale,Scenic Rim,QLD,Queensland,4340,-27.85945,152.49167,9342,Locality,f0ac72fc6ae9f56a3e43657f107ec7de
Rosevale,Meander Valley,TAS,Tasmania,7292,-41.41000,146.92000,8215,Locality,e3c8631d345bbdefc2a363722170571d
Rose Valley,Kiama,NSW,New South Wales,2533,-34.72350,150.80960,9028,Locality,4af40ab8ebc2a9aa0b50f4f315bc7efb
Rose Valley,Cooma-Monaro,NSW,New South Wales,2630,-36.11520,149.25120,8725,Locality,041ae1be6f8cec4a83eea1556e18a1e1
Rosevears,West Tamar,TAS,Tasmania,7277,-41.32789,147.00741,8315,Town,3e3330249665977eb6ac7ad4de7746b5
Roseville,Ku-ring-gai,NSW,New South Wales,2069,-33.78260,151.18470,9130,Suburb,5c6a5f32994697b66555dc015d66af75
Roseville Chase,Ku-ring-gai,NSW,New South Wales,2069,-33.77490,151.20020,9130,Suburb,8974402087aa59d014e00076fcc21d89
Rosewater,Port Adelaide Enfield,SA,South Australia,5013,-34.85241,138.52151,6628,Suburb,496ca5ff015c3a144cca119fa0abe20c
Rosewhite,Alpine,VIC,Victoria,3737,-36.57648,146.88750,8224,Locality,510009ae42a384fbb54c7f8f6d666a43
Rosewood,Port Macquarie-Hastings,NSW,New South Wales,2446,-31.44850,152.68460,9435,Locality,ee30b6ed7e7d39356a6b2daa68da14fb
Rosewood,Ipswich,QLD,Queensland,4340,-27.63754,152.59163,9442,Town,0d1a296cfaef2875124e62c781ac97ba
Rosewood,Tumbarumba,NSW,New South Wales,2652,-35.66520,147.85120,8426,Locality,d3a9982f9d2a96ac927b52535c2af8e2
Roseworthy,Light,SA,South Australia,5371,-34.53397,138.75023,6628,Town,877bad2aece37f5bee803249f7356631
Roslyn,Upper Lachlan Shire,NSW,New South Wales,2580,-34.49850,149.60120,8829,Locality,37ba90d2260897e7d2dc68dd402ae400
Roslynmead,Campaspe,VIC,Victoria,3561,-36.13501,144.53109,7825,Locality,d013577ebc0e0e2f2827123d0c3b4ee4
Rosny,Clarence,TAS,Tasmania,7018,-42.86911,147.35555,8312,Suburb,ddc2cba4fd1a08594e8056c7e0b74aee
Rosny Park,Clarence,TAS,Tasmania,7015,-42.86000,147.36000,8312,Suburb,8dbd32dd6d6e7a6a8970f4388f6e6412
Ross,Northern Midlands,TAS,Tasmania,7209,-42.03081,147.49269,8313,Town,ddcbbdafc4c64e017f15c39f529ac5e0
Ross,Alice Springs,NT,Northern Territory,0870,-23.74630,133.90200,5650,Suburb,3d53845a4c3f77e6756ff4d820b538f2
Rossarden,Northern Midlands,TAS,Tasmania,7213,-41.66000,147.74001,8414,Locality,83566130641c6d8b2513bb65703005fa
Rossbridge,Ararat,VIC,Victoria,3378,-37.52239,142.86280,7422,Locality,e277c091654b1d07dc1bb796bb7b0b37
Ross Creek,Gympie,QLD,Queensland,4570,-26.09722,152.74583,9445,Locality,00d5ca7ce212463a2101907be998401c
Ross Creek,Golden Plains,VIC,Victoria,3351,-37.64766,143.76782,7622,Locality,f391b89453de3229b036b6dd9c2b45e7
Rossglen,Port Macquarie-Hastings,NSW,New South Wales,2439,-31.66520,152.71790,9434,Locality,bf8d953343b6b4263e509045b3682ffe
Rossgole,Upper Hunter Shire,NSW,New South Wales,2336,-32.14850,150.73460,9033,Locality,4236a6c1aaa3c2cb9ccdda50c2a5372b
Rossi,Palerang,NSW,New South Wales,2621,-35.46520,149.50120,8827,Locality,65aaf1c0bfecd9dc851df0077af1a68d
Rosslea,Townsville,QLD,Queensland,4812,-19.29806,146.80000,8259,Suburb,d32826b8c37cdc632c853bfbb0184aa0
Rosslyn,Rockhampton,QLD,Queensland,4703,-23.16620,150.77634,9051,Town,ed99f1509cab396b2e1d6df550fe7634
Rosslyn Park,Burnside,SA,South Australia,5072,-34.92197,138.67549,6628,Suburb,ae1e15e93ece97a0c51dd63137f475f5
